Tempo	Pressione
15,9440	0,515763
15,9460	0,515763
15,9480	0,515763
15,9500	0,515763
15,9520	0,515763
15,9540	0,515763
15,9560	0,515763
15,9580	0,515763
15,9600	0,515763
15,9620	0,510880
15,9640	0,515763
15,9660	0,515763
15,9680	0,515763
15,9700	0,515763
15,9720	0,510880
15,9740	0,515763
15,9760	0,515763
15,9780	0,515763
15,9800	0,510880
15,9820	0,510880
15,9840	0,515763
15,9860	0,515763
15,9880	0,515763
15,9900	0,515763
15,9920	0,515763
15,9940	0,515763
15,9960	0,515763
15,9980	0,515763
16,0000	0,515763
16,0020	0,515763
16,0040	0,510880
16,0060	0,515763
16,0080	0,515763
16,0100	0,515763
16,0120	0,515763
16,0140	0,515763
16,0160	0,515763
16,0180	0,515763
16,0200	0,510880
16,0220	0,515763
16,0240	0,515763
16,0260	0,515763
16,0280	0,515763
16,0300	0,515763
16,0320	0,515763
16,0340	0,515763
16,0360	0,515763
16,0380	0,515763
16,0400	0,515763
16,0420	0,515763
16,0440	0,515763
16,0460	0,515763
16,0480	0,515763
16,0500	0,515763
16,0520	0,515763
16,0540	0,515763
16,0560	0,515763
16,0580	0,510880
16,0600	0,515763
16,0620	0,515763
16,0640	0,515763
16,0660	0,515763
16,0680	0,515763
16,0700	0,515763
16,0720	0,510880
16,0740	0,515763
16,0760	0,515763
16,0780	0,515763
16,0800	0,515763
16,0820	0,515763
16,0840	0,515763
16,0860	0,510880
16,0880	0,515763
16,0900	0,515763
16,0920	0,515763
16,0940	0,515763
16,0960	0,510880
16,0980	0,515763
16,1000	0,510880
16,1020	0,515763
16,1040	0,510880
16,1060	0,515763
16,1080	0,515763
16,1100	0,515763
16,1120	0,515763
16,1140	0,515763
16,1160	0,515763
16,1180	0,515763
16,1200	0,515763
16,1220	0,515763
16,1240	0,510880
16,1260	0,515763
16,1280	0,515763
16,1300	0,515763
16,1320	0,510880
16,1340	0,515763
16,1360	0,515763
16,1380	0,510880
16,1400	0,515763
16,1420	0,515763
16,1440	0,515763
16,1460	0,515763
16,1480	0,515763
16,1500	0,515763
16,1520	0,515763
16,1540	0,515763
16,1560	0,510880
16,1580	0,515763
16,1600	0,515763
16,1620	0,510880
16,1640	0,515763
16,1660	0,510880
16,1680	0,515763
16,1700	0,515763
16,1720	0,510880
16,1740	0,515763
16,1760	0,515763
16,1780	0,510880
16,1800	0,510880
16,1820	0,515763
16,1840	0,515763
16,1860	0,510880
16,1880	0,515763
16,1900	0,510880
16,1920	0,510880
16,1940	0,510880
16,1960	0,515763
16,1980	0,515763
16,2000	0,510880
16,2020	0,515763
16,2040	0,515763
16,2060	0,515763
16,2080	0,515763
16,2100	0,515763
16,2120	0,510880
16,2140	0,510880
16,2160	0,515763
16,2180	0,515763
16,2200	0,515763
16,2220	0,515763
16,2240	0,510880
16,2260	0,510880
16,2280	0,510880
16,2300	0,510880
16,2320	0,515763
16,2340	0,515763
16,2360	0,510880
16,2380	0,510880
16,2400	0,515763
16,2420	0,510880
16,2440	0,510880
16,2460	0,515763
16,2480	0,515763
16,2500	0,510880
16,2520	0,515763
16,2540	0,515763
16,2560	0,510880
16,2580	0,515763
16,2600	0,510880
16,2620	0,515763
16,2640	0,515763
16,2660	0,510880
16,2680	0,515763
16,2700	0,510880
16,2720	0,515763
16,2740	0,510880
16,2760	0,510880
16,2780	0,515763
16,2800	0,510880
16,2820	0,510880
16,2840	0,510880
16,2860	0,510880
16,2880	0,510880
16,2900	0,510880
16,2920	0,515763
16,2940	0,510880
16,2960	0,515763
16,2980	0,510880
16,3000	0,510880
16,3020	0,510880
16,3040	0,510880
16,3060	0,515763
16,3080	0,510880
16,3100	0,515763
16,3120	0,510880
16,3140	0,515763
16,3160	0,510880
16,3180	0,510880
16,3200	0,510880
16,3220	0,510880
16,3240	0,510880
16,3260	0,515763
16,3280	0,510880
16,3300	0,510880
16,3320	0,510880
16,3340	0,515763
16,3360	0,510880
16,3380	0,510880
16,3400	0,515763
16,3420	0,510880
16,3440	0,515763
16,3460	0,510880
16,3480	0,510880
16,3500	0,510880
16,3520	0,510880
16,3540	0,510880
16,3560	0,510880
16,3580	0,515763
16,3600	0,515763
16,3620	0,515763
16,3640	0,510880
16,3660	0,510880
16,3680	0,515763
16,3700	0,510880
16,3720	0,510880
16,3740	0,510880
16,3760	0,515763
16,3780	0,510880
16,3800	0,515763
16,3820	0,510880
16,3840	0,510880
16,3860	0,510880
16,3880	0,510880
16,3900	0,510880
16,3920	0,515763
16,3940	0,510880
16,3960	0,510880
16,3980	0,510880
16,4000	0,510880
16,4020	0,510880
16,4040	0,510880
16,4060	0,510880
16,4080	0,510880
16,4100	0,510880
16,4120	0,510880
16,4140	0,510880
16,4160	0,510880
16,4180	0,510880
16,4200	0,510880
16,4220	0,510880
16,4240	0,510880
16,4260	0,510880
16,4280	0,515763
16,4300	0,510880
16,4320	0,510880
16,4340	0,515763
16,4360	0,510880
16,4380	0,510880
16,4400	0,510880
16,4420	0,510880
16,4440	0,510880
16,4460	0,510880
16,4480	0,510880
16,4500	0,510880
16,4520	0,515763
16,4540	0,510880
16,4560	0,510880
16,4580	0,510880
16,4600	0,510880
16,4620	0,515763
16,4640	0,510880
16,4660	0,510880
16,4680	0,510880
16,4700	0,510880
16,4720	0,510880
16,4740	0,510880
16,4760	0,510880
16,4780	0,510880
16,4800	0,515763
16,4820	0,510880
16,4840	0,510880
16,4860	0,510880
16,4880	0,510880
16,4900	0,515763
16,4920	0,510880
16,4940	0,515763
16,4960	0,510880
16,4980	0,510880
16,5000	0,510880
16,5020	0,510880
16,5040	0,510880
16,5060	0,510880
16,5080	0,510880
16,5100	0,510880
16,5120	0,510880
16,5140	0,510880
16,5160	0,510880
16,5180	0,510880
16,5200	0,510880
16,5220	0,510880
16,5240	0,515763
16,5260	0,510880
16,5280	0,510880
16,5300	0,510880
16,5320	0,510880
16,5340	0,510880
16,5360	0,510880
16,5380	0,510880
16,5400	0,510880
16,5420	0,510880
16,5440	0,510880
16,5460	0,515763
16,5480	0,510880
16,5500	0,510880
16,5520	0,510880
16,5540	0,510880
16,5560	0,510880
16,5580	0,510880
16,5600	0,510880
16,5620	0,510880
16,5640	0,510880
16,5660	0,510880
16,5680	0,510880
16,5700	0,515763
16,5720	0,510880
16,5740	0,510880
16,5760	0,510880
16,5780	0,510880
16,5800	0,510880
16,5820	0,510880
16,5840	0,510880
16,5860	0,510880
16,5880	0,510880
16,5900	0,510880
16,5920	0,510880
16,5940	0,510880
16,5960	0,510880
16,5980	0,510880
16,6000	0,510880
16,6020	0,510880
16,6040	0,510880
16,6060	0,510880
16,6080	0,515763
16,6100	0,510880
16,6120	0,510880
16,6140	0,510880
16,6160	0,510880
16,6180	0,510880
16,6200	0,510880
16,6220	0,510880
16,6240	0,510880
16,6260	0,510880
16,6280	0,510880
16,6300	0,510880
16,6320	0,510880
16,6340	0,510880
16,6360	0,510880
16,6380	0,510880
16,6400	0,510880
16,6420	0,510880
16,6440	0,505997
16,6460	0,510880
16,6480	0,510880
16,6500	0,510880
16,6520	0,510880
16,6540	0,510880
16,6560	0,510880
16,6580	0,510880
16,6600	0,510880
16,6620	0,510880
16,6640	0,510880
16,6660	0,510880
16,6680	0,510880
16,6700	0,510880
16,6720	0,510880
16,6740	0,510880
16,6760	0,510880
16,6780	0,510880
16,6800	0,510880
16,6820	0,510880
16,6840	0,510880
16,6860	0,510880
16,6880	0,510880
16,6900	0,510880
16,6920	0,505997
16,6940	0,510880
16,6960	0,510880
16,6980	0,510880
16,7000	0,510880
16,7020	0,510880
16,7040	0,510880
16,7060	0,510880
16,7080	0,510880
16,7100	0,510880
16,7120	0,510880
16,7140	0,510880
16,7160	0,510880
16,7180	0,510880
16,7200	0,510880
16,7220	0,510880
16,7240	0,510880
16,7260	0,510880
16,7280	0,510880
16,7300	0,510880
16,7320	0,510880
16,7340	0,510880
16,7360	0,510880
16,7380	0,510880
16,7400	0,510880
16,7420	0,510880
16,7440	0,510880
16,7460	0,510880
16,7480	0,510880
16,7500	0,510880
16,7520	0,510880
16,7540	0,510880
16,7560	0,510880
16,7580	0,510880
16,7600	0,510880
16,7620	0,510880
16,7640	0,510880
16,7660	0,510880
16,7680	0,510880
16,7700	0,510880
16,7720	0,510880
16,7740	0,510880
16,7760	0,510880
16,7780	0,510880
16,7800	0,510880
16,7820	0,510880
16,7840	0,510880
16,7860	0,505997
16,7880	0,510880
16,7900	0,510880
16,7920	0,510880
16,7940	0,510880
16,7960	0,510880
16,7980	0,510880
16,8000	0,505997
16,8020	0,510880
16,8040	0,510880
16,8060	0,510880
16,8080	0,510880
16,8100	0,510880
16,8120	0,510880
16,8140	0,505997
16,8160	0,510880
16,8180	0,505997
16,8200	0,510880
16,8220	0,510880
16,8240	0,505997
16,8260	0,510880
16,8280	0,510880
16,8300	0,510880
16,8320	0,510880
16,8340	0,510880
16,8360	0,510880
16,8380	0,510880
16,8400	0,510880
16,8420	0,510880
16,8440	0,505997
16,8460	0,510880
16,8480	0,510880
16,8500	0,510880
16,8520	0,510880
16,8540	0,510880
16,8560	0,510880
16,8580	0,510880
16,8600	0,510880
16,8620	0,510880
16,8640	0,510880
16,8660	0,510880
16,8680	0,510880
16,8700	0,510880
16,8720	0,510880
16,8740	0,505997
16,8760	0,510880
16,8780	0,510880
16,8800	0,505997
16,8820	0,510880
16,8840	0,510880
16,8860	0,510880
16,8880	0,510880
16,8900	0,510880
16,8920	0,510880
16,8940	0,505997
16,8960	0,510880
16,8980	0,510880
16,9000	0,510880
16,9020	0,510880
16,9040	0,510880
16,9060	0,510880
16,9080	0,505997
16,9100	0,510880
16,9120	0,510880
16,9140	0,505997
16,9160	0,510880
16,9180	0,510880
16,9200	0,510880
16,9220	0,510880
16,9240	0,510880
16,9260	0,510880
16,9280	0,510880
16,9300	0,510880
16,9320	0,510880
16,9340	0,510880
16,9360	0,510880
16,9380	0,505997
16,9400	0,510880
16,9420	0,505997
16,9440	0,510880
16,9460	0,505997
16,9480	0,510880
16,9500	0,505997
16,9520	0,510880
16,9540	0,510880
16,9560	0,505997
16,9580	0,510880
16,9600	0,510880
16,9620	0,510880
16,9640	0,510880
16,9660	0,510880
16,9680	0,510880
16,9700	0,510880
16,9720	0,510880
16,9740	0,510880
16,9760	0,505997
16,9780	0,505997
16,9800	0,505997
16,9820	0,510880
16,9840	0,510880
16,9860	0,510880
16,9880	0,505997
16,9900	0,510880
16,9920	0,510880
16,9940	0,510880
16,9960	0,510880
16,9980	0,505997
17,0000	0,510880
17,0020	0,505997
17,0040	0,510880
17,0060	0,505997
17,0080	0,510880
17,0100	0,510880
17,0120	0,510880
17,0140	0,510880
17,0160	0,505997
17,0180	0,505997
17,0200	0,510880
17,0220	0,510880
17,0240	0,510880
17,0260	0,510880
17,0280	0,510880
17,0300	0,510880
17,0320	0,505997
17,0340	0,510880
17,0360	0,505997
17,0380	0,510880
17,0400	0,510880
17,0420	0,510880
17,0440	0,505997
17,0460	0,510880
17,0480	0,510880
17,0500	0,510880
17,0520	0,510880
17,0540	0,505997
17,0560	0,505997
17,0580	0,505997
17,0600	0,505997
17,0620	0,505997
17,0640	0,505997
17,0660	0,510880
17,0680	0,505997
17,0700	0,510880
17,0720	0,510880
17,0740	0,505997
17,0760	0,510880
17,0780	0,505997
17,0800	0,505997
17,0820	0,510880
17,0840	0,510880
17,0860	0,505997
17,0880	0,505997
17,0900	0,510880
17,0920	0,505997
17,0940	0,510880
17,0960	0,510880
17,0980	0,505997
17,1000	0,510880
17,1020	0,505997
17,1040	0,505997
17,1060	0,510880
17,1080	0,505997
17,1100	0,510880
17,1120	0,505997
17,1140	0,510880
17,1160	0,505997
17,1180	0,510880
17,1200	0,505997
17,1220	0,505997
17,1240	0,510880
17,1260	0,505997
17,1280	0,510880
17,1300	0,505997
17,1320	0,510880
17,1340	0,510880
17,1360	0,510880
17,1380	0,505997
17,1400	0,505997
17,1420	0,505997
17,1440	0,510880
17,1460	0,510880
17,1480	0,505997
17,1500	0,505997
17,1520	0,505997
17,1540	0,505997
17,1560	0,505997
17,1580	0,505997
17,1600	0,510880
17,1620	0,510880
17,1640	0,505997
17,1660	0,505997
17,1680	0,505997
17,1700	0,505997
17,1720	0,510880
17,1740	0,510880
17,1760	0,510880
17,1780	0,510880
17,1800	0,505997
17,1820	0,505997
17,1840	0,510880
17,1860	0,505997
17,1880	0,510880
17,1900	0,510880
17,1920	0,510880
17,1940	0,510880
17,1960	0,505997
17,1980	0,510880
17,2000	0,505997
17,2020	0,505997
17,2040	0,505997
17,2060	0,505997
17,2080	0,510880
17,2100	0,505997
17,2120	0,505997
17,2140	0,510880
17,2160	0,505997
17,2180	0,505997
17,2200	0,505997
17,2220	0,505997
17,2240	0,505997
17,2260	0,505997
17,2280	0,505997
17,2300	0,505997
17,2320	0,505997
17,2340	0,505997
17,2360	0,510880
17,2380	0,505997
17,2400	0,505997
17,2420	0,510880
17,2440	0,505997
17,2460	0,510880
17,2480	0,510880
17,2500	0,505997
17,2520	0,505997
17,2540	0,510880
17,2560	0,505997
17,2580	0,510880
17,2600	0,505997
17,2620	0,505997
17,2640	0,510880
17,2660	0,505997
17,2680	0,510880
17,2700	0,505997
17,2720	0,505997
17,2740	0,510880
17,2760	0,505997
17,2780	0,510880
17,2800	0,505997
17,2820	0,505997
17,2840	0,505997
17,2860	0,505997
17,2880	0,505997
17,2900	0,505997
17,2920	0,505997
17,2940	0,510880
17,2960	0,510880
17,2980	0,505997
17,3000	0,505997
17,3020	0,505997
17,3040	0,505997
17,3060	0,505997
17,3080	0,505997
17,3100	0,505997
17,3120	0,505997
17,3140	0,505997
17,3160	0,505997
17,3180	0,505997
17,3200	0,505997
17,3220	0,505997
17,3240	0,505997
17,3260	0,505997
17,3280	0,505997
17,3300	0,510880
17,3320	0,505997
17,3340	0,510880
17,3360	0,505997
17,3380	0,510880
17,3400	0,510880
17,3420	0,505997
17,3440	0,510880
17,3460	0,505997
17,3480	0,510880
17,3500	0,510880
17,3520	0,510880
17,3540	0,510880
17,3560	0,505997
17,3580	0,510880
17,3600	0,505997
17,3620	0,505997
17,3640	0,505997
17,3660	0,505997
17,3680	0,505997
17,3700	0,510880
17,3720	0,510880
17,3740	0,510880
17,3760	0,505997
17,3780	0,505997
17,3800	0,505997
17,3820	0,505997
17,3840	0,505997
17,3860	0,505997
17,3880	0,505997
17,3900	0,510880
17,3920	0,505997
17,3940	0,505997
17,3960	0,505997
17,3980	0,505997
17,4000	0,505997
17,4020	0,505997
17,4040	0,510880
17,4060	0,505997
17,4080	0,505997
17,4100	0,505997
17,4120	0,505997
17,4140	0,505997
17,4160	0,505997
17,4180	0,505997
17,4200	0,505997
17,4220	0,505997
17,4240	0,505997
17,4260	0,505997
17,4280	0,505997
17,4300	0,505997
17,4320	0,505997
17,4340	0,505997
17,4360	0,505997
17,4380	0,505997
17,4400	0,505997
17,4420	0,510880
17,4440	0,505997
17,4460	0,505997
17,4480	0,505997
17,4500	0,505997
17,4520	0,505997
17,4540	0,505997
17,4560	0,505997
17,4580	0,505997
17,4600	0,505997
17,4620	0,505997
17,4640	0,505997
17,4660	0,505997
17,4680	0,505997
17,4700	0,505997
17,4720	0,505997
17,4740	0,505997
17,4760	0,505997
17,4780	0,505997
17,4800	0,505997
17,4820	0,505997
17,4840	0,505997
17,4860	0,505997
17,4880	0,505997
17,4900	0,505997
17,4920	0,505997
17,4940	0,505997
17,4960	0,505997
17,4980	0,510880
17,5000	0,505997
17,5020	0,505997
17,5040	0,505997
17,5060	0,505997
17,5080	0,505997
17,5100	0,505997
17,5120	0,510880
17,5140	0,505997
17,5160	0,505997
17,5180	0,505997
17,5200	0,505997
17,5220	0,505997
17,5240	0,505997
17,5260	0,510880
17,5280	0,505997
17,5300	0,505997
17,5320	0,505997
17,5340	0,505997
17,5360	0,505997
17,5380	0,505997
17,5400	0,505997
17,5420	0,505997
17,5440	0,505997
17,5460	0,505997
17,5480	0,505997
17,5500	0,505997
17,5520	0,505997
17,5540	0,505997
17,5560	0,505997
17,5580	0,505997
17,5600	0,505997
17,5620	0,505997
17,5640	0,505997
17,5660	0,505997
17,5680	0,505997
17,5700	0,505997
17,5720	0,505997
17,5740	0,505997
17,5760	0,505997
17,5780	0,505997
17,5800	0,505997
17,5820	0,505997
17,5840	0,505997
17,5860	0,505997
17,5880	0,505997
17,5900	0,505997
17,5920	0,505997
17,5940	0,505997
17,5960	0,505997
17,5980	0,505997
17,6000	0,505997
17,6020	0,505997
17,6040	0,505997
17,6060	0,505997
17,6080	0,505997
17,6100	0,505997
17,6120	0,505997
17,6140	0,505997
17,6160	0,505997
17,6180	0,505997
17,6200	0,505997
17,6220	0,505997
17,6240	0,505997
17,6260	0,505997
17,6280	0,505997
17,6300	0,505997
17,6320	0,505997
17,6340	0,505997
17,6360	0,505997
17,6380	0,505997
17,6400	0,505997
17,6420	0,505997
17,6440	0,505997
17,6460	0,505997
17,6480	0,510880
17,6500	0,505997
17,6520	0,505997
17,6540	0,505997
17,6560	0,505997
17,6580	0,505997
17,6600	0,505997
17,6620	0,505997
17,6640	0,505997
17,6660	0,505997
17,6680	0,505997
17,6700	0,505997
17,6720	0,505997
17,6740	0,505997
17,6760	0,505997
17,6780	0,505997
17,6800	0,505997
17,6820	0,505997
17,6840	0,505997
17,6860	0,505997
17,6880	0,505997
17,6900	0,505997
17,6920	0,505997
17,6940	0,505997
17,6960	0,505997
17,6980	0,505997
17,7000	0,505997
17,7020	0,505997
17,7040	0,505997
17,7060	0,505997
17,7080	0,505997
17,7100	0,505997
17,7120	0,505997
17,7140	0,505997
17,7160	0,505997
17,7180	0,505997
17,7200	0,505997
17,7220	0,505997
17,7240	0,505997
17,7260	0,505997
17,7280	0,505997
17,7300	0,505997
17,7320	0,505997
17,7340	0,505997
17,7360	0,505997
17,7380	0,505997
17,7400	0,505997
17,7420	0,505997
17,7440	0,505997
17,7460	0,505997
17,7480	0,505997
17,7500	0,505997
17,7520	0,505997
17,7540	0,505997
17,7560	0,505997
17,7580	0,505997
17,7600	0,505997
17,7620	0,505997
17,7640	0,505997
17,7660	0,505997
17,7680	0,505997
17,7700	0,505997
17,7720	0,505997
17,7740	0,505997
17,7760	0,505997
17,7780	0,505997
17,7800	0,505997
17,7820	0,505997
17,7840	0,505997
17,7860	0,505997
17,7880	0,505997
17,7900	0,505997
17,7920	0,505997
17,7940	0,505997
17,7960	0,505997
17,7980	0,505997
17,8000	0,505997
17,8020	0,505997
17,8040	0,505997
17,8060	0,505997
17,8080	0,505997
17,8100	0,505997
17,8120	0,505997
17,8140	0,505997
17,8160	0,505997
17,8180	0,505997
17,8200	0,505997
17,8220	0,505997
17,8240	0,505997
17,8260	0,505997
17,8280	0,505997
17,8300	0,505997
17,8320	0,505997
17,8340	0,505997
17,8360	0,505997
17,8380	0,505997
17,8400	0,505997
17,8420	0,505997
17,8440	0,505997
17,8460	0,505997
17,8480	0,505997
17,8500	0,505997
17,8520	0,505997
17,8540	0,505997
17,8560	0,505997
17,8580	0,505997
17,8600	0,505997
17,8620	0,505997
17,8640	0,505997
17,8660	0,505997
17,8680	0,505997
17,8700	0,505997
17,8720	0,505997
17,8740	0,505997
17,8760	0,505997
17,8780	0,505997
17,8800	0,505997
17,8820	0,505997
17,8840	0,505997
17,8860	0,505997
17,8880	0,505997
17,8900	0,505997
17,8920	0,505997
17,8940	0,505997
17,8960	0,505997
17,8980	0,505997
17,9000	0,505997
17,9020	0,505997
17,9040	0,505997
17,9060	0,505997
17,9080	0,505997
17,9100	0,505997
17,9120	0,505997
17,9140	0,505997
17,9160	0,505997
17,9180	0,505997
17,9200	0,505997
17,9220	0,505997
17,9240	0,505997
17,9260	0,505997
17,9280	0,505997
17,9300	0,505997
17,9320	0,505997
17,9340	0,505997
17,9360	0,505997
17,9380	0,505997
17,9400	0,505997
17,9420	0,505997
17,9440	0,505997
17,9460	0,505997
17,9480	0,505997
17,9500	0,505997
17,9520	0,505997
17,9540	0,505997
17,9560	0,505997
17,9580	0,505997
17,9600	0,505997
17,9620	0,505997
17,9640	0,505997
17,9660	0,505997
17,9680	0,505997
17,9700	0,505997
17,9720	0,505997
17,9740	0,505997
17,9760	0,510880
17,9780	0,505997
17,9800	0,505997
17,9820	0,505997
17,9840	0,505997
17,9860	0,505997
17,9880	0,505997
17,9900	0,505997
17,9920	0,505997
17,9940	0,505997
17,9960	0,505997
17,9980	0,505997
18,0000	0,505997
18,0020	0,505997
18,0040	0,505997
18,0060	0,505997
18,0080	0,505997
18,0100	0,505997
18,0120	0,505997
18,0140	0,505997
18,0160	0,505997
18,0180	0,505997
18,0200	0,505997
18,0220	0,505997
18,0240	0,505997
18,0260	0,505997
18,0280	0,505997
18,0300	0,505997
18,0320	0,505997
18,0340	0,505997
18,0360	0,505997
18,0380	0,505997
18,0400	0,505997
18,0420	0,505997
18,0440	0,505997
18,0460	0,505997
18,0480	0,505997
18,0500	0,505997
18,0520	0,505997
18,0540	0,505997
18,0560	0,505997
18,0580	0,505997
18,0600	0,505997
18,0620	0,505997
18,0640	0,505997
18,0660	0,505997
18,0680	0,505997
18,0700	0,505997
18,0720	0,505997
18,0740	0,505997
18,0760	0,505997
18,0780	0,505997
18,0800	0,505997
18,0820	0,505997
18,0840	0,505997
18,0860	0,505997
18,0880	0,505997
18,0900	0,505997
18,0920	0,505997
18,0940	0,505997
18,0960	0,505997
18,0980	0,505997
18,1000	0,505997
18,1020	0,505997
18,1040	0,505997
18,1060	0,505997
18,1080	0,505997
18,1100	0,505997
18,1120	0,505997
18,1140	0,505997
18,1160	0,505997
18,1180	0,505997
18,1200	0,505997
18,1220	0,505997
18,1240	0,505997
18,1260	0,505997
18,1280	0,505997
18,1300	0,505997
18,1320	0,505997
18,1340	0,505997
18,1360	0,505997
18,1380	0,505997
18,1400	0,505997
18,1420	0,505997
18,1440	0,505997
18,1460	0,505997
18,1480	0,505997
18,1500	0,505997
18,1520	0,505997
18,1540	0,505997
18,1560	0,505997
18,1580	0,505997
18,1600	0,505997
18,1620	0,505997
18,1640	0,505997
18,1660	0,505997
18,1680	0,505997
18,1700	0,505997
18,1720	0,505997
18,1740	0,505997
18,1760	0,505997
18,1780	0,505997
18,1800	0,505997
18,1820	0,505997
18,1840	0,505997
18,1860	0,505997
18,1880	0,505997
18,1900	0,505997
18,1920	0,505997
18,1940	0,505997
18,1960	0,505997
18,1980	0,505997
18,2000	0,505997
18,2020	0,505997
18,2040	0,505997
18,2060	0,505997
18,2080	0,505997
18,2100	0,505997
18,2120	0,505997
18,2140	0,505997
18,2160	0,505997
18,2180	0,505997
18,2200	0,505997
18,2220	0,505997
18,2240	0,505997
18,2260	0,505997
18,2280	0,505997
18,2300	0,505997
18,2320	0,505997
18,2340	0,505997
18,2360	0,505997
18,2380	0,505997
18,2400	0,505997
18,2420	0,505997
18,2440	0,505997
18,2460	0,505997
18,2480	0,505997
18,2500	0,505997
18,2520	0,505997
18,2540	0,505997
18,2560	0,505997
18,2580	0,505997
18,2600	0,505997
18,2620	0,505997
18,2640	0,505997
18,2660	0,505997
18,2680	0,505997
18,2700	0,505997
18,2720	0,505997
18,2740	0,505997
18,2760	0,505997
18,2780	0,505997
18,2800	0,505997
18,2820	0,505997
18,2840	0,505997
18,2860	0,505997
18,2880	0,505997
18,2900	0,505997
18,2920	0,505997
18,2940	0,505997
18,2960	0,505997
18,2980	0,505997
18,3000	0,505997
18,3020	0,505997
18,3040	0,505997
18,3060	0,505997
18,3080	0,505997
18,3100	0,505997
18,3120	0,505997
18,3140	0,505997
18,3160	0,505997
18,3180	0,505997
18,3200	0,505997
18,3220	0,505997
18,3240	0,505997
18,3260	0,505997
18,3280	0,505997
18,3300	0,505997
18,3320	0,505997
18,3340	0,505997
18,3360	0,505997
18,3380	0,505997
18,3400	0,505997
18,3420	0,505997
18,3440	0,505997
18,3460	0,505997
18,3480	0,505997
18,3500	0,505997
18,3520	0,505997
18,3540	0,505997
18,3560	0,505997
18,3580	0,505997
18,3600	0,505997
18,3620	0,505997
18,3640	0,505997
18,3660	0,505997
18,3680	0,505997
18,3700	0,505997
18,3720	0,505997
18,3740	0,505997
18,3760	0,505997
18,3780	0,505997
18,3800	0,505997
18,3820	0,505997
18,3840	0,505997
18,3860	0,505997
18,3880	0,505997
18,3900	0,505997
18,3920	0,505997
18,3940	0,505997
18,3960	0,505997
18,3980	0,505997
18,4000	0,505997
18,4020	0,505997
18,4040	0,505997
18,4060	0,505997
18,4080	0,505997
18,4100	0,505997
18,4120	0,505997
18,4140	0,505997
18,4160	0,505997
18,4180	0,505997
18,4200	0,505997
18,4220	0,505997
18,4240	0,505997
18,4260	0,505997
18,4280	0,505997
18,4300	0,505997
18,4320	0,505997
18,4340	0,505997
18,4360	0,505997
18,4380	0,505997
18,4400	0,505997
18,4420	0,505997
18,4440	0,505997
18,4460	0,505997
18,4480	0,505997
18,4500	0,505997
18,4520	0,505997
18,4540	0,505997
18,4560	0,505997
18,4580	0,505997
18,4600	0,505997
18,4620	0,505997
18,4640	0,505997
18,4660	0,505997
18,4680	0,505997
18,4700	0,505997
18,4720	0,505997
18,4740	0,505997
18,4760	0,505997
18,4780	0,505997
18,4800	0,505997
18,4820	0,505997
18,4840	0,505997
18,4860	0,505997
18,4880	0,505997
18,4900	0,505997
18,4920	0,505997
18,4940	0,505997
18,4960	0,505997
18,4980	0,505997
18,5000	0,505997
18,5020	0,505997
18,5040	0,505997
18,5060	0,505997
18,5080	0,505997
18,5100	0,505997
18,5120	0,505997
18,5140	0,505997
18,5160	0,505997
18,5180	0,505997
18,5200	0,505997
18,5220	0,505997
18,5240	0,505997
18,5260	0,505997
18,5280	0,505997
18,5300	0,505997
18,5320	0,505997
18,5340	0,505997
18,5360	0,505997
18,5380	0,505997
18,5400	0,505997
18,5420	0,505997
18,5440	0,505997
18,5460	0,505997
18,5480	0,505997
18,5500	0,505997
18,5520	0,505997
18,5540	0,505997
18,5560	0,505997
18,5580	0,505997
18,5600	0,505997
18,5620	0,505997
18,5640	0,505997
18,5660	0,505997
18,5680	0,505997
18,5700	0,505997
18,5720	0,505997
18,5740	0,505997
18,5760	0,505997
18,5780	0,505997
18,5800	0,505997
18,5820	0,505997
18,5840	0,505997
18,5860	0,505997
18,5880	0,505997
18,5900	0,505997
18,5920	0,505997
18,5940	0,505997
18,5960	0,505997
18,5980	0,505997
18,6000	0,505997
18,6020	0,505997
18,6040	0,505997
18,6060	0,505997
18,6080	0,505997
18,6100	0,505997
18,6120	0,505997
18,6140	0,505997
18,6160	0,505997
18,6180	0,505997
18,6200	0,505997
18,6220	0,505997
18,6240	0,505997
18,6260	0,505997
18,6280	0,505997
18,6300	0,505997
18,6320	0,505997
18,6340	0,505997
18,6360	0,505997
18,6380	0,505997
18,6400	0,505997
18,6420	0,505997
18,6440	0,505997
18,6460	0,505997
18,6480	0,505997
18,6500	0,505997
18,6520	0,505997
18,6540	0,505997
18,6560	0,505997
18,6580	0,505997
18,6600	0,505997
18,6620	0,505997
18,6640	0,505997
18,6660	0,505997
18,6680	0,505997
18,6700	0,505997
18,6720	0,505997
18,6740	0,505997
18,6760	0,505997
18,6780	0,505997
18,6800	0,505997
18,6820	0,505997
18,6840	0,505997
18,6860	0,505997
18,6880	0,505997
18,6900	0,505997
18,6920	0,505997
18,6940	0,505997
18,6960	0,505997
18,6980	0,505997
18,7000	0,505997
18,7020	0,505997
18,7040	0,505997
18,7060	0,505997
18,7080	0,505997
18,7100	0,505997
18,7120	0,505997
18,7140	0,505997
18,7160	0,505997
18,7180	0,505997
18,7200	0,505997
18,7220	0,505997
18,7240	0,505997
18,7260	0,505997
18,7280	0,505997
18,7300	0,505997
18,7320	0,505997
18,7340	0,505997
18,7360	0,505997
18,7380	0,501114
18,7400	0,505997
